index,burst,B,S,C,Y
1,1,-0.0179714,0,-8.97925e-15,-0.00364864
1,1,-0.019111,0,-8.97925e-15,0.0158497
1,1,-0.0207818,0,-8.97925e-15,0.00662222
1,1,-0.0211193,0,-8.97925e-15,-0.0205782
1,1,-0.019776,0,-8.97925e-15,0.00653476
1,1,-0.0171857,0,-8.97925e-15,0.0123267
1,1,-0.017253,0,-8.97925e-15,0.0399132
1,1,-0.0168173,0,-8.97925e-15,-0.00191792
1,1,-0.0161539,0,-8.97925e-15,0.0244425
1,1,-0.015947,0,-8.97925e-15,0.0138218
1,1,-0.0163066,0,-8.97925e-15,0.0336804
1,1,-0.015812,0,-8.97925e-15,0.0303103
1,1,-0.0169862,0,-8.97925e-15,-0.0203519
1,1,-0.0155956,0,-8.97925e-15,-0.0156359
1,1,-0.0161327,0,-8.97925e-15,0.00555339
1,1,-0.0161673,0,-8.97925e-15,-0.00217407
1,1,-0.0171168,0,-8.97925e-15,0.0378929
1,1,-0.0166048,0,-8.97925e-15,-0.0177331
1,1,-0.0170308,0,-8.97925e-15,-0.0103068
1,1,-0.0173478,0,-8.97925e-15,-0.0160841
1,1,-0.0179833,0,-8.97925e-15,0.0214592
1,1,-0.0175951,0,-8.97925e-15,-0.00763567
1,1,-0.0168076,0,-8.97925e-15,0.00581142
1,1,-0.0169583,0,-8.97925e-15,0.00606832
1,1,-0.0165753,0,-8.97925e-15,-0.001394
1,1,-0.016715,0,-8.97925e-15,-0.0192746
1,1,-0.0162203,0,-8.97925e-15,0.020088
1,1,-0.0174495,0,-8.97925e-15,-0.0106559
1,1,-0.0178787,0,-8.97925e-15,-0.000931676
1,1,-0.0172378,0,-8.97925e-15,-0.00601986
1,1,-0.0176156,0,-8.97925e-15,-0.00404437
1,1,-0.0185676,0,-8.97925e-15,-0.00726032
1,1,-0.0191615,0,-8.97925e-15,-0.00568452
1,1,-0.0202314,0,-8.97925e-15,-0.0268461
1,1,-0.0199485,0,-8.97925e-15,-0.0179304
1,1,-0.0198132,0,-8.97925e-15,-0.00659667
1,1,-0.0201088,0,-8.97925e-15,-0.0139673
1,1,-0.0208279,0,-8.97925e-15,0.0276814
1,1,-0.0208222,0,-8.97925e-15,0.0174663
1,1,-0.0207988,0,-8.97925e-15,-0.0215829
1,1,-0.0228275,0,-8.97925e-15,-0.00976026
1,1,-0.0230552,0,-8.97925e-15,0.00601908
1,1,-0.0234961,0,-8.97925e-15,0.00912519
1,1,-0.0221548,0,-8.97925e-15,0.00426895
1,1,-0.0231642,0,-8.97925e-15,-0.0159235
1,1,-0.0229762,0,-8.97925e-15,0.00787975
1,1,-0.0225603,0,-8.97925e-15,0.0394796
1,1,-0.0238725,0,-8.97925e-15,0.0251088
1,1,-0.022564,0,-8.97925e-15,-0.0277824
1,1,-0.0224794,0,-8.97925e-15,0.0228108
1,1,-0.0251775,0,-8.97925e-15,-0.0259308
1,1,-0.0269187,0,-8.97925e-15,0.0109257
1,1,-0.0266895,0,-8.97925e-15,0.01514
1,1,-0.024947,0,-8.97925e-15,-0.0339935
1,1,-0.0237173,0,-8.97925e-15,0.00534651
1,1,-0.0246563,0,-8.97925e-15,-0.0262311
1,1,-0.0253194,0,-8.97925e-15,-0.0312186
1,1,-0.0263637,0,-8.97925e-15,0.05918
1,1,-0.0255085,0,-8.97925e-15,0.000353917
1,1,-0.0243856,0,-8.97925e-15,0.0341965
1,1,-0.0243015,0,-8.97925e-15,-0.00390898
1,1,-0.0238533,0,-8.97925e-15,0.0119125
1,1,-0.0236125,0,-8.97925e-15,-0.00959338
1,1,-0.0231302,0,-8.97925e-15,-0.0274916
1,1,-0.0237607,0,-8.97925e-15,0.00279666
1,1,-0.0254023,0,-8.97925e-15,0.0299919
1,1,-0.0249394,0,-8.97925e-15,0.0207037
1,1,-0.0245278,0,-8.97925e-15,0.0141136
1,1,-0.024395,0,-8.97925e-15,-0.0244374
1,1,-0.0244448,0,-8.97925e-15,0.0179548
1,1,-0.0246787,0,-8.97925e-15,-0.010197
1,1,-0.0239712,0,-8.97925e-15,0.0227431
1,1,-0.0247365,0,-8.97925e-15,-0.014921
1,1,-0.0255908,0,-8.97925e-15,0.0193629
1,1,-0.0257429,0,-8.97925e-15,0.0233268
1,1,-0.0248601,0,-8.97925e-15,0.0185051
1,1,-0.0264609,0,-8.97925e-15,0.0151467
1,1,-0.0269519,0,-8.97925e-15,-0.00972329
1,1,-0.0254361,0,-8.97925e-15,-0.0118329
1,1,-0.0249089,0,-8.97925e-15,-0.00828635
1,1,-0.0239987,0,-8.97925e-15,0.00242446
1,1,-0.0238929,0,-8.97925e-15,0.0253479
1,1,-0.022261,0,-8.97925e-15,0.0146279
1,1,-0.0222642,0,-8.97925e-15,-0.0339032
1,1,-0.0235216,0,-8.97925e-15,0.00910209
1,1,-0.0234963,0,-8.97925e-15,0.0112862
1,1,-0.022273,0,-8.97925e-15,0.0297117
1,1,-0.0206615,0,-8.97925e-15,-0.0206804
1,1,-0.0210258,0,-8.97925e-15,0.0124238
1,1,-0.0230967,0,-8.97925e-15,-0.0153708
1,1,-0.0230043,0,-8.97925e-15,0.0258201
1,1,-0.0234428,0,-8.97925e-15,0.0109324
1,1,-0.0229406,0,-8.97925e-15,0.0176048
1,1,-0.0225849,0,-8.97925e-15,-0.0167824
1,1,-0.0208771,0,-8.97925e-15,-0.0289827
1,1,-0.0208703,0,-8.97925e-15,0.00352799
1,1,-0.0212493,0,-8.97925e-15,-0.00477761
1,1,-0.020897,0,-8.97925e-15,0.00845259
1,1,-0.0218136,0,-8.97925e-15,-0.00366463
1,1,-0.0226872,0,-8.97925e-15,0.00709197
1,1,-0.0223168,0,-8.97925e-15,0.0103323
1,1,-0.0206338,0,-8.97925e-15,-0.0201255
1,1,-0.0207889,0,-8.97925e-15,-0.0195411
1,1,-0.0222409,0,-8.97925e-15,0.0158161
1,1,-0.022051,0,-8.97925e-15,0.00477138
1,1,-0.0215375,0,-8.97925e-15,-0.00896506
1,1,-0.0212784,0,-8.97925e-15,0.0213696
1,1,-0.0199373,0,-8.97925e-15,0.00784526
1,1,-0.0205361,0,-8.97925e-15,-0.0255392
1,1,-0.0197534,0,-8.97925e-15,0.0267691
1,1,-0.0198513,0,-8.97925e-15,-0.0133122
1,1,-0.0205945,0,-8.97925e-15,-0.000382852
1,1,-0.020831,0,-8.97925e-15,0.000204926
1,1,-0.0213655,0,-8.97925e-15,-0.00815287
1,1,-0.0223139,0,-8.97925e-15,0.0316814
1,1,-0.0216023,0,-8.97925e-15,0.00828572
1,1,-0.0213074,0,-8.97925e-15,-0.00888199
1,1,-0.0191121,0,-8.97925e-15,0.00923793
1,1,-0.0192671,0,-8.97925e-15,0.0200764
1,1,-0.0195629,0,-8.97925e-15,0.00944574
1,1,-0.0195143,1,0.00665452,0.0515017
1,1,-0.0189816,0,0.0241995,0.111882
1,1,-0.0201069,0,0.0441617,0.0923632
1,1,-0.0209721,0,0.0627633,0.136201
1,1,-0.0203914,0,0.0785805,0.157425
1,1,-0.0233242,0,0.0913035,0.161833
1,1,-0.0227595,1,0.109816,0.241118
1,1,-0.0233935,0,0.139292,0.285185
1,1,-0.0234101,0,0.168922,0.292257
1,1,-0.0236068,0,0.194559,0.345233
1,1,-0.0232194,0,0.215078,0.311243
1,1,-0.0240304,0,0.230647,0.316193
1,1,-0.0257187,0,0.241928,0.328205
1,1,-0.0255681,0,0.249715,0.30725
1,1,-0.0279873,0,0.25476,0.330862
1,1,-0.0286092,0,0.257716,0.291852
1,1,-0.030008,0,0.259115,0.353491
1,1,-0.0308107,0,0.259376,0.294444
1,1,-0.0281704,0,0.258818,0.296815
1,1,-0.027811,1,0.266754,0.286318
1,1,-0.02788,0,0.288421,0.363396
1,1,-0.0279407,0,0.312168,0.425821
1,1,-0.0279462,0,0.333251,0.392509
1,1,-0.0279084,0,0.350152,0.359783
1,1,-0.0263838,0,0.362781,0.42619
1,1,-0.0252866,0,0.371631,0.41168
1,1,-0.0253827,1,0.387016,0.493279
1,1,-0.0257974,0,0.414726,0.482576
1,1,-0.0256791,0,0.442753,0.549732
1,1,-0.0256369,0,0.466563,0.48834
1,1,-0.0261541,0,0.48499,0.59482
1,1,-0.0258984,0,0.498278,0.619191
1,1,-0.0266939,0,0.507193,0.550715
1,1,-0.0283546,0,0.512618,0.636067
1,1,-0.0286476,0,0.515369,0.614703
1,1,-0.0289343,0,0.516134,0.59024
1,1,-0.0284815,0,0.515461,0.600739
1,1,-0.0279481,0,0.513768,0.590032
1,1,-0.0269688,0,0.511367,0.581342
1,1,-0.0274399,0,0.508484,0.523362
1,1,-0.0285605,0,0.50528,0.527925
1,1,-0.0296286,0,0.501869,0.536104
1,1,-0.0302752,0,0.498329,0.459618
1,1,-0.0307975,0,0.494713,0.492611
1,1,-0.0314767,0,0.491057,0.565155
1,1,-0.0312998,0,0.487383,0.504452
1,1,-0.0322671,0,0.483708,0.466346
1,1,-0.0314932,0,0.480041,0.516136
1,1,-0.0329466,0,0.476389,0.482384
1,1,-0.0332974,0,0.472755,0.423921
1,1,-0.0345565,0,0.469141,0.481774
1,1,-0.032489,0,0.465549,0.490217
1,1,-0.033165,0,0.46198,0.519791
1,1,-0.0328522,0,0.458433,0.471057
1,1,-0.0334047,0,0.454909,0.415284
1,1,-0.0336198,0,0.451408,0.401536
1,1,-0.0339974,0,0.44793,0.397425
1,1,-0.0360748,0,0.444475,0.431705
1,1,-0.0357712,0,0.441043,0.426615
1,1,-0.0370276,0,0.437634,0.400425
1,1,-0.0353822,0,0.434247,0.420567
1,1,-0.0348536,0,0.430882,0.423375
1,1,-0.0363119,0,0.42754,0.379235
1,1,-0.0359381,0,0.424221,0.424053
1,1,-0.0368696,0,0.420924,0.336931
1,1,-0.0387037,0,0.417649,0.379569
1,1,-0.0393227,0,0.414396,0.384809
1,1,-0.0406973,0,0.411166,0.371213
1,1,-0.0405682,0,0.407958,0.329696
1,1,-0.0414999,0,0.404772,0.378543
1,1,-0.0410199,0,0.401608,0.370268
1,1,-0.0415669,0,0.398466,0.319123
1,1,-0.0432448,0,0.395346,0.344296
1,1,-0.0451001,0,0.392247,0.339263
1,1,-0.0450401,0,0.389171,0.341878
1,1,-0.0478255,0,0.386117,0.255909
1,1,-0.047721,0,0.383084,0.299823
1,1,-0.0485052,0,0.380073,0.370556
1,1,-0.0494704,0,0.377083,0.343987
1,1,-0.0500402,0,0.374115,0.296989
1,1,-0.0510692,0,0.371169,0.266552
1,1,-0.0511919,0,0.368243,0.267825
1,1,-0.052536,0,0.365339,0.273568
1,1,-0.0537452,0,0.362457,0.291386
1,1,-0.0556542,0,0.359595,0.262799
1,1,-0.0568191,0,0.356755,0.261082
1,1,-0.0571482,0,0.353935,0.238612
1,1,-0.0588921,0,0.351137,0.260819
1,1,-0.0582537,0,0.348359,0.27168
1,1,-0.0579393,0,0.345602,0.279466
1,1,-0.0582518,0,0.342866,0.265195
1,1,-0.0594477,0,0.34015,0.24298
1,1,-0.0616398,0,0.337455,0.242312
1,1,-0.0626847,0,0.33478,0.208884
1,1,-0.0635356,0,0.332125,0.283516
1,1,-0.0645342,0,0.329491,0.226253
1,1,-0.0642958,0,0.326877,0.212682
1,1,-0.0649766,0,0.324282,0.196925
1,1,-0.0678432,0,0.321708,0.17686
1,1,-0.0679114,0,0.319154,0.223827
1,1,-0.0689097,0,0.316619,0.219457
1,1,-0.0690756,0,0.314104,0.199177
1,1,-0.0688142,0,0.311608,0.235866
1,1,-0.0697369,0,0.309132,0.225868
1,1,-0.070282,0,0.306675,0.207323
1,1,-0.0720971,0,0.304237,0.19174
1,1,-0.0738035,0,0.301818,0.180321
1,1,-0.073246,0,0.299418,0.189834
1,1,-0.075104,0,0.297038,0.207244
1,1,-0.0759996,0,0.294676,0.211167
1,1,-0.0757592,0,0.292332,0.182061
1,1,-0.0770958,0,0.290008,0.152767
1,1,-0.0768889,0,0.287701,0.16591
1,1,-0.0794578,0,0.285413,0.158123
1,1,-0.0805732,0,0.283144,0.171349
1,1,-0.0815135,0,0.280892,0.192631
1,1,-0.0814927,0,0.278659,0.158428
1,1,-0.0825301,0,0.276443,0.144002
1,1,-0.0842529,0,0.274246,0.158578
1,1,-0.0862407,0,0.272066,0.170492
1,1,-0.0877414,0,0.269903,0.126983
1,1,-0.0882565,0,0.267758,0.150545
1,1,-0.0891803,0,0.265631,0.149465
1,1,-0.0905534,0,0.26352,0.12553
1,1,-0.0921899,0,0.261427,0.110479
1,1,-0.090894,0,0.259351,0.117845
1,1,-0.0931061,0,0.257292,0.108226
1,1,-0.0937956,0,0.25525,0.114212
1,1,-0.0947561,0,0.253224,0.0953229
1,1,-0.0957387,0,0.251215,0.118605
1,1,-0.0959989,0,0.249223,0.147002
1,1,-0.0962852,0,0.247247,0.10722
1,1,-0.0975151,0,0.245287,0.112427
1,1,-0.0984808,0,0.243344,0.165039
1,1,-0.0992246,0,0.241416,0.135523
1,1,-0.0989601,0,0.239505,0.143021
1,1,-0.0990922,0,0.237609,0.118841
1,1,-0.0989929,0,0.235729,0.117548
1,1,-0.100725,0,0.233865,0.124553
1,1,-0.102995,0,0.232016,0.102982
1,1,-0.102859,0,0.230183,0.0893812
1,1,-0.103596,0,0.228365,0.119018
1,1,-0.102737,0,0.226562,0.124194
1,1,-0.105654,0,0.224775,0.103141
1,1,-0.108352,0,0.223002,0.0895032
1,1,-0.107646,1,0.230492,0.129923
1,1,-0.109957,0,0.252473,0.214181
1,1,-0.110922,0,0.27695,0.238735
1,1,-0.111786,0,0.298965,0.243853
1,1,-0.112832,1,0.327353,0.350869
1,1,-0.114428,0,0.367096,0.363629
1,1,-0.114928,0,0.404951,0.411256
1,1,-0.115504,0,0.436384,0.419232
1,1,-0.116696,0,0.460579,0.417196
1,1,-0.116255,0,0.478186,0.393812
1,1,-0.118103,0,0.490338,0.436763
1,1,-0.11937,0,0.49821,0.409016
1,1,-0.119926,0,0.502846,0.423821
1,1,-0.119702,0,0.505104,0.499591
1,1,-0.11975,0,0.505652,0.426999
1,1,-0.121647,0,0.504997,0.430572
1,1,-0.122949,0,0.503511,0.418754
1,1,-0.124171,0,0.501459,0.411223
1,1,-0.122754,0,0.499032,0.393375
1,1,-0.123489,0,0.496359,0.350737
1,1,-0.124469,0,0.493532,0.403978
1,1,-0.125423,0,0.49061,0.378817
1,1,-0.124861,0,0.487633,0.350944
1,1,-0.125833,0,0.484627,0.475685
1,1,-0.125146,0,0.48161,0.394445
1,1,-0.125281,0,0.478592,0.377348
1,1,-0.126185,0,0.47558,0.381355
1,1,-0.127258,0,0.472577,0.365386
1,1,-0.129295,0,0.469586,0.381681
1,1,-0.130261,0,0.466609,0.326145
1,1,-0.130785,0,0.463646,0.351074
1,1,-0.130226,0,0.460697,0.347038
1,1,-0.13105,0,0.457763,0.336013
1,1,-0.130984,0,0.454843,0.367633
1,1,-0.131279,0,0.451939,0.327055
1,1,-0.132618,0,0.449049,0.265537
1,1,-0.134951,0,0.446173,0.30578
1,1,-0.136998,0,0.443313,0.307125
1,1,-0.138009,0,0.440467,0.33106
1,1,-0.139807,0,0.437636,0.321084
1,1,-0.139665,0,0.43482,0.304328
1,1,-0.139571,0,0.432019,0.289444
1,1,-0.139856,0,0.429232,0.290155
1,1,-0.140104,0,0.42646,0.28189
1,1,-0.139388,0,0.423704,0.280259
1,1,-0.139859,0,0.420962,0.292365
1,1,-0.142386,0,0.418235,0.297719
1,1,-0.14343,0,0.415523,0.221287
1,1,-0.144957,0,0.412826,0.267627
1,1,-0.14626,1,0.420274,0.246474
1,1,-0.147808,0,0.443299,0.377209
1,1,-0.148141,0,0.468653,0.348114
1,1,-0.149081,0,0.49103,0.452431
1,1,-0.148996,0,0.50879,0.383347
1,1,-0.148998,0,0.52189,0.409013
1,1,-0.149872,0,0.53092,0.389783
1,1,-0.150964,0,0.536651,0.377948
1,1,-0.15148,0,0.539832,0.37301
1,1,-0.152759,0,0.541107,0.420905
1,1,-0.155132,0,0.540996,0.392829
1,1,-0.155573,0,0.539899,0.406673
1,1,-0.15798,0,0.538115,0.395917
1,1,-0.159033,0,0.535861,0.371047
1,1,-0.158727,0,0.533293,0.372843
1,1,-0.159737,0,0.53052,0.391447
1,1,-0.161028,0,0.527617,0.441408
1,1,-0.160438,0,0.524634,0.333597
1,1,-0.159779,0,0.521606,0.349376
1,1,-0.160028,0,0.518554,0.377305
1,1,-0.160546,0,0.515494,0.306506
1,1,-0.160956,0,0.512434,0.392274
1,1,-0.162386,0,0.509381,0.371276
1,1,-0.163372,0,0.506338,0.343292
1,1,-0.162945,0,0.503306,0.341705
1,1,-0.163737,0,0.500288,0.329436
1,1,-0.1637,0,0.497284,0.373504
1,1,-0.164839,0,0.494295,0.392384
1,1,-0.165281,0,0.49132,0.34589
1,1,-0.164371,0,0.488359,0.289641
1,1,-0.164204,0,0.485414,0.330571
1,1,-0.164969,0,0.482483,0.334278
1,1,-0.167116,0,0.479567,0.349757
1,1,-0.166968,0,0.476666,0.295608
1,1,-0.167355,0,0.473779,0.280981
1,1,-0.167759,0,0.470908,0.286233
1,1,-0.168034,0,0.468051,0.315698
1,1,-0.170466,0,0.465209,0.278829
1,1,-0.171804,0,0.462381,0.295266
1,1,-0.171236,0,0.459569,0.261421
1,1,-0.172526,0,0.456771,0.275856
1,1,-0.172156,0,0.453989,0.274897
1,1,-0.172703,0,0.451221,0.265546
1,1,-0.172679,0,0.448468,0.293888
1,1,-0.174609,0,0.44573,0.225361
1,1,-0.176194,0,0.443007,0.271557
1,1,-0.177577,0,0.440298,0.241201
1,1,-0.177131,0,0.437605,0.270643
1,1,-0.177395,0,0.434927,0.253606
1,1,-0.178115,0,0.432263,0.202082
1,1,-0.180112,0,0.429615,0.231134
1,1,-0.180429,0,0.426981,0.239889
1,1,-0.181345,0,0.424363,0.195931
1,1,-0.181606,0,0.421759,0.181799
1,1,-0.18172,0,0.41917,0.24185
1,1,-0.181386,0,0.416596,0.196268
1,1,-0.181629,0,0.414037,0.266857
1,1,-0.182678,0,0.411492,0.19906
1,1,-0.183763,0,0.408963,0.193152
1,1,-0.185003,0,0.406448,0.229199
1,1,-0.186214,0,0.403948,0.195219
1,1,-0.187746,0,0.401462,0.193526
1,1,-0.188998,0,0.398992,0.197389
1,1,-0.191052,0,0.396536,0.153247
1,1,-0.191698,0,0.394094,0.192268
1,1,-0.191191,0,0.391667,0.180965
1,1,-0.191927,0,0.389255,0.21387
1,1,-0.192555,0,0.386857,0.204448
1,1,-0.193709,0,0.384474,0.144538
1,1,-0.194715,0,0.382105,0.166191
1,1,-0.195693,0,0.379751,0.14313
1,1,-0.1971,0,0.377411,0.150987
1,1,-0.197931,0,0.375085,0.147497
1,1,-0.199835,0,0.372774,0.185204
1,1,-0.200169,0,0.370476,0.170964
1,1,-0.20076,0,0.368193,0.141199
1,1,-0.201102,0,0.365924,0.149433
1,1,-0.201507,0,0.363669,0.154923
1,1,-0.202421,0,0.361428,0.181563
1,1,-0.203808,0,0.359202,0.166211
1,1,-0.20283,0,0.356988,0.153711
1,1,-0.203878,0,0.354789,0.139976
1,1,-0.20419,0,0.352604,0.154607
1,1,-0.204755,0,0.350432,0.15334
1,1,-0.206525,0,0.348274,0.139474
1,1,-0.207466,0,0.34613,0.104358
1,1,-0.208214,0,0.343999,0.10838
1,1,-0.210347,0,0.341882,0.107416
1,1,-0.211057,0,0.339778,0.117899
1,1,-0.210684,0,0.337688,0.113468
1,1,-0.210627,0,0.335611,0.118443
1,1,-0.210889,0,0.333547,0.113334
1,1,-0.212154,0,0.331496,0.104651
1,1,-0.212866,0,0.329459,0.0986745
1,1,-0.213213,0,0.327435,0.103246
1,1,-0.214803,0,0.325423,0.134958
1,1,-0.216204,0,0.323425,0.129774
1,1,-0.216349,0,0.32144,0.0819839
1,1,-0.216979,0,0.319467,0.131604
1,1,-0.217593,0,0.317507,0.087055
1,1,-0.217927,0,0.31556,0.117572
1,1,-0.218725,0,0.313626,0.128055
1,1,-0.219039,0,0.311704,0.127601
1,1,-0.220697,0,0.309795,0.082437
1,1,-0.221602,0,0.307898,0.106937
1,1,-0.221411,0,0.306014,0.107324
1,1,-0.222558,0,0.304142,0.116622
1,1,-0.222648,0,0.302282,0.081556
1,1,-0.223116,0,0.300435,0.0818118
1,1,-0.22535,0,0.298599,0.0649002
1,1,-0.225776,0,0.296776,0.121247
1,1,-0.226613,0,0.294965,0.0668524
1,1,-0.227889,0,0.293165,0.0777713
1,1,-0.228249,0,0.291378,0.100876
1,1,-0.227487,0,0.289602,0.0581982
1,1,-0.22805,0,0.287838,0.105912
1,1,-0.2288,0,0.286086,0.040178
1,1,-0.229795,0,0.284346,0.0779661
1,1,-0.230706,0,0.282617,0.0954638
1,1,-0.232796,0,0.280899,0.0833519
1,1,-0.23307,0,0.279193,0.0704663
1,1,-0.232961,0,0.277498,0.0992346
1,1,-0.23282,1,0.285637,0.100245
1,1,-0.232528,0,0.309057,0.145013
1,1,-0.232722,0,0.334981,0.210712
1,1,-0.234761,0,0.358187,0.225525
1,1,-0.235383,0,0.376993,0.234256
1,1,-0.237747,0,0.391276,0.20335
1,1,-0.238923,0,0.401558,0.220583
1,1,-0.241387,0,0.408555,0.250666
1,1,-0.241764,0,0.412982,0.214174
1,1,-0.241231,0,0.415464,0.230382
1,1,-0.24207,0,0.416512,0.162791
1,1,-0.242052,0,0.416526,0.200421
1,1,-0.24326,0,0.415809,0.217837
1,1,-0.243743,0,0.414583,0.214059
1,1,-0.246817,0,0.413012,0.214024
1,1,-0.246279,0,0.411208,0.229203
1,1,-0.248357,0,0.409253,0.212906
1,1,-0.248791,0,0.407201,0.239989
1,1,-0.249147,0,0.40509,0.195117
1,1,-0.24966,0,0.402945,0.198456
1,1,-0.250138,0,0.400781,0.183144
1,1,-0.250197,0,0.39861,0.201628
1,1,-0.249931,0,0.396437,0.196893
1,1,-0.249769,0,0.394268,0.218049
1,1,-0.251315,0,0.392105,0.196315
1,1,-0.250805,0,0.389949,0.21562
1,1,-0.251525,0,0.387801,0.187893
1,1,-0.250802,0,0.385662,0.192684
1,1,-0.252519,0,0.383532,0.158734
1,1,-0.25244,0,0.381411,0.206614
1,1,-0.252734,0,0.379299,0.199411
1,1,-0.253709,0,0.377196,0.176587
1,1,-0.254549,0,0.375102,0.164048
1,1,-0.255922,0,0.373017,0.161733
1,1,-0.256556,0,0.370942,0.184827
1,1,-0.25729,0,0.368875,0.13285
1,1,-0.257257,0,0.366818,0.160739
1,1,-0.256469,0,0.36477,0.199414
1,1,-0.258523,0,0.362732,0.182129
1,1,-0.259306,0,0.360702,0.149321
1,1,-0.258857,0,0.358682,0.156785
1,1,-0.258043,0,0.356672,0.190835
1,1,-0.259111,0,0.354671,0.16764
1,1,-0.259569,0,0.352679,0.129353
1,1,-0.260804,0,0.350697,0.133743
1,1,-0.261985,0,0.348725,0.162706
1,1,-0.264744,0,0.346762,0.137041
1,1,-0.264026,0,0.344808,0.117746
1,1,-0.264802,0,0.342865,0.11027
1,1,-0.263701,0,0.340931,0.122553
1,1,-0.264378,0,0.339007,0.140153
1,1,-0.262887,0,0.337092,0.0818118
1,1,-0.262308,0,0.335187,0.112815
1,1,-0.264597,0,0.333292,0.0716759
1,1,-0.263422,0,0.331407,0.119335
1,1,-0.263517,0,0.329532,0.105868
1,1,-0.264447,0,0.327666,0.107756
1,1,-0.266222,0,0.32581,0.121428
1,1,-0.267184,0,0.323965,0.0985904
1,1,-0.267584,0,0.322128,0.0737522
1,1,-0.269272,0,0.320302,0.133524
1,1,-0.269198,0,0.318486,0.125229
1,1,-0.268613,0,0.316679,0.121424
1,1,-0.268654,0,0.314882,0.0794749
1,1,-0.270389,0,0.313096,0.0645677
1,1,-0.271589,0,0.311318,0.0729213
1,1,-0.27322,0,0.309551,0.116145
1,1,-0.273134,0,0.307794,0.100511
1,1,-0.274113,0,0.306046,0.0886636
1,1,-0.274254,0,0.304308,0.0988682
1,1,-0.273957,0,0.30258,0.0944288
1,1,-0.275764,0,0.300862,0.083634
1,1,-0.274698,0,0.299153,0.0336227
1,1,-0.27405,0,0.297455,0.0771425
1,1,-0.27565,0,0.295766,0.103063
1,1,-0.275539,0,0.294086,0.0908442
1,1,-0.276592,0,0.292416,0.0752327
1,1,-0.275688,0,0.290756,0.0754124
1,1,-0.276732,0,0.289106,0.0836711
1,1,-0.276807,0,0.287465,0.0871409
1,1,-0.277129,0,0.285834,0.0484633
1,1,-0.277859,0,0.284212,0.101333
1,1,-0.277001,0,0.2826,0.0908157
1,1,-0.277693,0,0.280998,0.0658824
1,1,-0.279231,0,0.279405,0.0575311
1,1,-0.279808,0,0.277821,0.0515864
1,1,-0.280519,0,0.276247,0.11086
1,1,-0.281218,0,0.274682,0.0865387
1,1,-0.280834,0,0.273126,0.0815524
1,1,-0.280151,1,0.281445,0.0668021
1,1,-0.280855,0,0.305115,0.206759
1,1,-0.282115,0,0.331303,0.173105
1,1,-0.283436,0,0.354764,0.168777
1,1,-0.283769,0,0.373804,0.199149
1,1,-0.283748,0,0.388303,0.222905
1,1,-0.284797,0,0.398781,0.196166
1,1,-0.286046,0,0.405959,0.230725
1,1,-0.285983,0,0.410555,0.223295
1,1,-0.287037,0,0.413195,0.205665
1,1,-0.289304,0,0.414394,0.220576
1,1,-0.289916,0,0.414553,0.203294
1,1,-0.290598,0,0.413976,0.230256
1,1,-0.292222,0,0.412887,0.233608
1,1,-0.292709,0,0.411449,0.196518
1,1,-0.290104,0,0.409777,0.230305
1,1,-0.289841,0,0.407951,0.19586
1,1,-0.289978,0,0.406027,0.227222
1,1,-0.29117,0,0.40404,0.185672
1,1,-0.291567,0,0.402018,0.194608
1,1,-0.292359,0,0.399975,0.188495
1,1,-0.293793,0,0.397923,0.152597
1,1,-0.293968,0,0.395869,0.199623
1,1,-0.294488,1,0.404181,0.242205
1,1,-0.29471,0,0.428424,0.263872
1,1,-0.29507,0,0.455041,0.271614
1,1,-0.296927,0,0.478605,0.317793
1,1,-0.29861,0,0.497439,0.379198
1,1,-0.298858,0,0.511502,0.345059
1,1,-0.297874,0,0.5214,0.311253
1,1,-0.300103,0,0.527922,0.38002
1,1,-0.30076,0,0.531837,0.373746
1,1,-0.3011,0,0.533802,0.304658
1,1,-0.300648,0,0.534348,0.345262
1,1,-0.301116,0,0.533885,0.304615
1,1,-0.301622,0,0.532716,0.298981
1,1,-0.301618,0,0.531064,0.285684
1,1,-0.303002,1,0.539765,0.317264
1,1,-0.304191,0,0.564508,0.408862
1,1,-0.305132,0,0.591338,0.364302
1,1,-0.304266,0,0.614776,0.426543
1,1,-0.303653,0,0.633213,0.439785
1,1,-0.30507,0,0.646699,0.434042
1,1,-0.306879,0,0.655921,0.421614
1,1,-0.307836,0,0.66173,0.437517
1,1,-0.309635,0,0.66493,0.401317
1,1,-0.310146,0,0.666204,0.410519
1,1,-0.310982,0,0.666091,0.47839
1,1,-0.311849,0,0.665002,0.439225
1,1,-0.312383,0,0.663239,0.420704
1,1,-0.311759,0,0.661019,0.405303
1,1,-0.310195,0,0.658494,0.41076
1,1,-0.311295,0,0.65577,0.390491
1,1,-0.312226,0,0.652917,0.443193
1,1,-0.312501,0,0.649985,0.459622
1,1,-0.31445,0,0.647004,0.396809
1,1,-0.314834,0,0.643995,0.422309
1,1,-0.316621,0,0.640971,0.389899
1,1,-0.317817,0,0.63794,0.347826
1,1,-0.318769,0,0.634908,0.389739
1,1,-0.319156,0,0.631878,0.390239
1,1,-0.319892,0,0.628851,0.352079
1,1,-0.320011,0,0.62583,0.365459
1,1,-0.319279,0,0.622814,0.371104
1,1,-0.3201,0,0.619805,0.35087
1,1,-0.320059,0,0.616802,0.339242
1,1,-0.321338,0,0.613807,0.374253
1,1,-0.322097,0,0.610818,0.333767
